customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,BillingDelayDays,LastSupportContactDaysAgo,ContractRenewalRemainingDays,TechComplaint,NumSupportCalls,CustomerSatisfaction,HasMultipleServices,AvgMonthlyRevenue,PaymentRegularityIndex,SupportInteractionRate,LoyaltyScore,PromoResponse,NetPromoterScore
6180-YBIQI,No,Male,0.0,No,No,5.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,25,42,23,0,3,3,0,20.04,0.5833333333333333,0.6,32.44,1,5
6728-DKUCO,No,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,24,63,15,0,2,2,1,101.43125,0.6,0.027777777777777776,74.0,0,1
9750-BOOHV,No,Female,0.0,No,No,32.0,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,35,96,338,0,1,1,0,28.9890625,0.41666666666666663,0.03125,32.11,1,0
8597-CWYHH,No,Male,0.0,No,No,43.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,38,115,167,0,1,2,1,91.19302325581396,0.3666666666666667,0.023255813953488372,53.22,0,2
2848-YXSMW,No,Male,0.0,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,20,55,62,0,2,2,0,18.93402777777778,0.6666666666666667,0.027777777777777776,65.33,0,2
0486-HECZI,Yes,Male,0.0,Yes,No,55.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,9,13,28,1,3,4,1,95.25272727272727,0.85,0.05454545454545454,81.56,1,8
4549-ZDQYY,No,Female,0.0,No,No,52.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,47,36,83,0,2,2,0,58.50480769230769,0.21666666666666667,0.038461538461538464,45.22,0,1
5712-AHQNN,No,Female,0.0,No,No,43.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,5,107,27,0,2,1,1,91.95581395348837,0.9166666666666666,0.046511627906976744,58.22,0,0
4846-WHAFZ,Yes,Female,1.0,Yes,No,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,25,96,27,0,2,1,0,77.51756756756757,0.5833333333333333,0.05405405405405406,38.22,0,0
5256-SKJGO,No,Female,0.0,Yes,Yes,64.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,8,81,160,0,3,3,1,53.4921875,0.8666666666666667,0.046875,80.89,1,4
3071-VBYPO,No,Male,0.0,Yes,Yes,3.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,7,8,3,0,0,3,1,82.8,0.8833333333333333,0.0,47.33,0,3
9560-BBZXK,No,Female,0.0,No,No,36.0,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,48,38,68,1,2,1,0,31.287499999999998,0.19999999999999996,0.05555555555555555,30.0,0,0
5299-RULOA,Yes,Female,0.0,Yes,Yes,10.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,27,29,26,0,1,5,1,106.465,0.55,0.1,56.56,1,10
8402-OOOHJ,No,Female,0.0,No,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,49,46,232,0,0,3,0,20.36951219512195,0.18333333333333335,0.0,44.44,0,4
9445-ZUEQE,No,Male,0.0,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,13,67,3,0,1,2,0,79.68888888888888,0.7833333333333333,0.037037037037037035,42.67,0,4
1091-SOZGA,No,Female,0.0,Yes,Yes,56.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,12,72,37,0,1,1,1,98.49017857142857,0.8,0.017857142857142856,63.11,1,1
2928-HLDBA,No,Female,0.0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,24,18,21,0,1,3,0,18.791666666666668,0.6,0.16666666666666666,33.33,1,6
0404-SWRVG,Yes,Male,0.0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,24,27,6,1,2,4,0,76.51666666666667,0.6,0.6666666666666666,37.67,0,7
6497-TILVL,No,Female,0.0,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,26,82,19,0,1,3,0,50.050000000000004,0.5666666666666667,0.14285714285714285,33.22,1,5
7219-TLZHO,No,Female,0.0,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,41,54,24,1,2,2,0,15.725,0.31666666666666665,0.5,20.56,0,2
4622-YNKIJ,No,Male,0.0,No,No,33.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,14,117,247,1,3,3,1,91.7469696969697,0.7666666666666666,0.09090909090909091,61.67,1,6
4412-YLTKF,Yes,Female,1.0,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,11,102,1,0,4,1,0,79.0925925925926,0.8166666666666667,0.14814814814814814,37.33,0,1
6734-PSBAW,No,Male,0.0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,11,111,137,0,2,1,0,23.94375,0.8166666666666667,0.027777777777777776,62.33,1,1
3930-ZGWVE,No,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,47,101,29,0,2,2,0,19.75,0.21666666666666667,1.0,16.89,0,5
2639-UGMAZ,No,Male,1.0,No,No,71.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,8,81,231,0,0,1,1,56.131690140845066,0.8666666666666667,0.0,72.78,1,1
2876-GZYZC,No,Female,0.0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,23,104,20,0,2,3,1,93.51153846153846,0.6166666666666667,0.15384615384615385,47.56,1,5
6207-WIOLX,Yes,Female,0.0,Yes,Yes,25.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,2,5,24,0,3,5,1,60.106,0.9666666666666667,0.12,73.22,0,10
8587-XYZSF,No,Male,0.0,No,No,67.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,39,60,255,0,0,1,0,48.65820895522388,0.35,0.0,50.22,1,0
3091-FYHKI,Yes,Male,0.0,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,18,86,27,0,2,1,0,35.45,0.7,1.0,20.56,1,0
2372-HWUHI,Yes,Male,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,18,3,26,0,2,2,0,40.625,0.7,1.0,27.11,0,2
7799-LGRDP,No,Female,0.0,No,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,31,63,6,0,0,1,0,27.632558139534886,0.4833333333333333,0.0,39.56,0,0
7850-VWJUU,No,Female,0.0,No,No,23.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,14,116,15,1,1,3,0,77.32608695652173,0.7666666666666666,0.043478260869565216,46.11,1,5
3774-VBNXY,No,Female,0.0,Yes,Yes,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,50,63,113,0,1,2,0,19.96484375,0.16666666666666663,0.015625,50.89,0,3
6217-KDYWC,No,Male,0.0,No,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,3,42,128,0,2,5,0,20.5359649122807,0.95,0.03508771929824561,80.67,0,10
0390-DCFDQ,Yes,Female,1.0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,34,58,8,0,1,2,0,70.45,0.43333333333333335,1.0,21.22,0,3
3146-MSEGF,No,Female,1.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,23,93,155,0,5,1,1,89.24513888888889,0.6166666666666667,0.06944444444444445,68.33,0,0
4080-OGPJL,Yes,Female,0.0,No,No,8.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,42,111,4,1,4,1,1,70.45625,0.30000000000000004,0.5,26.44,1,0
1095-WGNGG,No,Female,0.0,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,25,95,357,0,3,4,1,97.88934426229508,0.5833333333333333,0.04918032786885246,79.56,1,7
2636-SJDOU,No,Male,0.0,No,No,64.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,25,27,340,0,2,2,0,82.64140625,0.5833333333333333,0.03125,59.22,0,4
1131-QQZEB,No,Male,1.0,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,21,1,30,0,3,4,0,24.735211267605635,0.65,0.04225352112676056,76.44,1,8
5716-EZXZN,No,Female,0.0,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,9,47,289,1,2,4,1,98.71846153846154,0.85,0.03076923076923077,87.11,0,9
6837-BJYDQ,No,Male,0.0,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,52,73,26,0,0,3,0,20.45,0.1333333333333333,0.0,22.33,0,5
2135-RXIHG,Yes,Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,29,87,27,0,0,4,0,45.65,0.5166666666666666,0.0,34.89,0,8
6440-DKQGE,No,Male,0.0,No,Yes,30.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,33,66,54,1,4,2,1,64.33166666666666,0.44999999999999996,0.13333333333333333,47.67,0,2
3466-BYAVD,No,Male,0.0,Yes,Yes,15.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,25,116,2,0,1,4,1,71.42666666666668,0.5833333333333333,0.06666666666666667,54.0,1,6
3780-YVMFA,No,Female,0.0,Yes,Yes,8.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,5,30,16,0,0,2,1,70.54375,0.9166666666666666,0.0,44.78,1,2
3874-EQOEP,Yes,Male,0.0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,28,28,18,1,4,1,1,93.64285714285714,0.5333333333333333,0.5714285714285714,30.56,0,0
1679-JRFBR,No,Female,0.0,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,23,41,218,1,4,4,1,113.29357142857143,0.6166666666666667,0.05714285714285714,85.22,0,7
9073-ZZIAY,No,Male,0.0,Yes,Yes,62.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,33,114,72,0,2,2,1,84.11693548387096,0.44999999999999996,0.03225806451612903,65.44,0,3
3077-RSNTJ,No,Female,0.0,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,23,1,11,0,1,4,0,18.916666666666668,0.6166666666666667,0.16666666666666666,39.67,1,7
6551-GNYDG,No,Female,0.0,Yes,Yes,14.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,27,72,17,0,4,1,1,82.34285714285714,0.55,0.2857142857142857,34.78,0,0
9167-APMXZ,No,Female,0.0,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,2,95,28,1,2,2,1,82.81590909090909,0.9666666666666667,0.09090909090909091,53.56,1,2
2749-CTKAJ,No,Male,0.0,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,56,34,130,0,0,1,0,19.086363636363636,0.06666666666666665,0.0,19.56,0,0
6371-NZYEG,No,Male,0.0,Yes,Yes,16.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,19,103,24,0,0,2,1,64.0,0.6833333333333333,0.0,44.56,0,2
7554-NEWDD,No,Male,0.0,No,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,3,75,315,0,1,3,0,25.16,0.95,0.1,42.56,0,4
8992-VONJD,No,Female,0.0,No,Yes,13.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,6,54,18,0,3,3,0,58.81153846153846,0.9,0.23076923076923078,43.22,1,5
0867-MKZVY,Yes,Female,0.0,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,26,68,19,0,1,3,0,79.61749999999999,0.5666666666666667,0.05,40.44,0,5
4482-EWFMI,No,Female,0.0,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,14,103,20,0,2,3,0,67.6,0.7666666666666666,1.0,34.44,0,4
4648-YPBTM,No,Male,0.0,No,No,53.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,23,63,266,0,0,3,1,74.68396226415095,0.6166666666666667,0.0,69.78,0,6
2907-ILJBN,No,Female,0.0,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,34,51,356,0,3,1,0,21.263636363636365,0.43333333333333335,0.2727272727272727,20.78,1,0
6345-FZOQH,No,Male,0.0,Yes,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,38,38,358,0,1,4,0,19.76014492753623,0.3666666666666667,0.014492753623188406,69.67,0,8
3376-BMGFE,Yes,Female,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,8,51,21,1,4,4,0,68.25,0.8666666666666667,1.0,43.56,0,8
5997-OPVFA,No,Male,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,26,81,241,0,1,4,1,86.86736111111111,0.5666666666666667,0.013888888888888888,85.33,0,8
3445-HXXGF,Yes,Male,1.0,Yes,No,58.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,20,91,23,0,1,1,0,45.710344827586205,0.6666666666666667,0.017241379310344827,51.56,0,1
1159-WFSGR,No,Female,0.0,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,46,56,5,0,1,1,0,20.0875,0.23333333333333328,0.0625,19.56,0,0
7654-YWJUF,No,Male,0.0,Yes,No,43.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,6,53,97,0,0,3,0,82.30813953488372,0.9,0.0,59.89,0,5
1875-QIVME,Yes,Female,0.0,Yes,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,20,44,4,0,3,3,1,121.4,0.6666666666666667,1.0,42.44,0,5
6727-IOTLZ,No,Male,0.0,Yes,No,14.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,12,8,328,1,3,2,1,84.41071428571429,0.8,0.21428571428571427,45.78,0,2
0691-JVSYA,Yes,Female,0.0,Yes,No,53.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,13,87,176,0,2,1,1,94.3433962264151,0.7833333333333333,0.03773584905660377,61.11,0,0
5918-VUKWP,No,Female,0.0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,36,37,297,0,2,3,0,20.4546875,0.4,0.0625,43.78,0,5
1744-JHKYS,No,Female,0.0,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,28,27,17,0,1,2,0,22.947058823529414,0.5333333333333333,0.029411764705882353,41.56,1,2
2656-FMOKZ,Yes,Female,1.0,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,19,114,18,0,1,2,0,76.38000000000001,0.6833333333333333,0.06666666666666667,34.0,1,2
2070-FNEXE,Yes,Female,1.0,No,No,7.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,47,47,19,0,3,4,0,71.94285714285715,0.21666666666666667,0.42857142857142855,32.22,1,6
5947-SGKCL,No,Female,0.0,Yes,Yes,15.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,30,118,5,0,2,4,1,103.95,0.5,0.13333333333333333,52.33,1,9
3712-PKXZA,No,Male,0.0,Yes,No,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,12,11,166,0,0,4,0,20.524590163934427,0.8,0.0,73.89,1,6
6317-YPKDH,Yes,Female,0.0,No,No,1.0,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,52,74,6,0,2,2,0,29.95,0.1333333333333333,1.0,15.22,0,2
6582-OIVSP,No,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,26,49,26,0,4,2,0,45.3,0.5666666666666667,1.0,23.89,0,3
9367-WXLCH,Yes,Male,0.0,No,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,20,106,23,0,5,1,1,82.83125,0.6666666666666667,0.625,33.78,0,0
5524-KHNJP,No,Male,0.0,Yes,Yes,33.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,49,118,348,0,1,1,1,74.34242424242424,0.18333333333333335,0.030303030303030304,38.0,1,0
1918-ZBFQJ,Yes,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,0,29,0,0,1,2,0,85.51153846153846,1.0,0.07692307692307693,39.22,0,4
1024-GUALD,Yes,Female,0.0,Yes,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,1,3,2,0,1,2,0,24.8,0.9833333333333333,1.0,32.22,1,2
4827-USJHP,No,Male,0.0,No,No,20.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,32,71,26,0,1,1,0,51.1925,0.4666666666666667,0.05,26.44,0,0
8167-GJLRN,No,Male,0.0,No,No,3.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,50,58,27,1,1,3,0,27.383333333333336,0.16666666666666663,0.3333333333333333,23.0,0,5
0956-SYCWG,No,Female,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,40,1,180,0,0,2,0,18.83076923076923,0.33333333333333337,0.0,25.89,0,3
8017-UVSZU,No,Female,0.0,Yes,No,40.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,24,85,27,0,1,4,0,59.4775,0.6,0.025,58.22,0,9
7100-FQPRV,No,Male,0.0,Yes,Yes,43.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,13,72,288,0,1,2,1,73.79883720930232,0.7833333333333333,0.023255813953488372,61.56,1,2
2472-OVKUP,Yes,Male,0.0,Yes,No,6.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,9,18,6,0,1,5,1,88.5,0.85,0.16666666666666666,60.33,0,10
2984-RGEYA,No,Female,0.0,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,4,19,344,0,1,3,0,19.933333333333334,0.9333333333333333,0.014492753623188406,75.0,0,4
9680-NIAUV,No,Female,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,20,106,53,0,3,2,1,112.90694444444445,0.6666666666666667,0.041666666666666664,75.33,1,4
2146-EGVDT,No,Male,0.0,Yes,Yes,59.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,31,85,300,0,0,3,0,20.215254237288136,0.4833333333333333,0.0,60.44,1,6
2604-IJPDU,No,Female,0.0,Yes,No,20.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,29,111,19,0,1,1,1,95.08250000000001,0.5166666666666666,0.05,37.44,0,0
9178-JHUVJ,No,Male,0.0,Yes,Yes,24.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,29,55,288,0,2,3,0,24.474999999999998,0.5166666666666666,0.08333333333333333,41.67,1,6
6168-YBYNP,No,Male,0.0,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,25,22,9,1,2,2,1,110.5042372881356,0.5833333333333333,0.03389830508474576,66.44,0,3
7255-SSFBC,No,Male,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,11,52,73,0,1,2,1,111.68958333333333,0.8166666666666667,0.013888888888888888,78.33,0,1
3645-DEYGF,No,Male,0.0,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,36,17,1,0,1,4,0,20.75,0.4,1.0,32.56,1,8
9323-HGFWY,No,Female,0.0,Yes,No,27.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,6,32,359,1,2,3,1,99.30185185185185,0.9,0.07407407407407407,61.0,0,3
8544-GOQSH,No,Female,0.0,No,No,14.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,31,102,15,1,2,1,0,79.45,0.4833333333333333,0.14285714285714285,23.44,0,0
3363-DTIVD,No,Male,0.0,Yes,Yes,71.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,50,1,346,0,3,4,1,104.30281690140845,0.16666666666666663,0.04225352112676056,76.78,0,7
7018-WBJNK,No,Male,0.0,No,Yes,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,19,40,22,0,0,5,1,79.53461538461539,0.6833333333333333,0.0,60.89,0,10
9142-KZXOP,No,Male,0.0,No,No,44.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,24,22,21,1,4,2,0,67.24886363636364,0.6,0.09090909090909091,48.44,0,3
7674-YTAFD,No,Female,0.0,No,No,33.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,16,20,240,0,1,5,0,81.35909090909091,0.7333333333333334,0.030303030303030304,63.0,1,10
6348-SNFUS,No,Male,0.0,Yes,Yes,72.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,2,91,353,0,1,2,0,58.044444444444444,0.9666666666666667,0.013888888888888888,71.33,1,3
1285-OKIPP,Yes,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,27,120,3,0,1,2,1,79.9,0.55,1.0,33.56,1,1
7825-ECJRF,Yes,Female,0.0,No,No,19.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,11,92,18,0,0,1,1,101.81315789473685,0.8166666666666667,0.0,42.89,0,0
1347-KTTTA,No,Male,0.0,Yes,No,64.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,12,38,161,0,2,2,1,103.9703125,0.8,0.03125,73.56,1,3
7841-TZDMQ,Yes,Male,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,5,102,8,0,0,3,0,42.25,0.9166666666666666,0.0,37.44,0,6
